,img_filename,category,Compacidad,Redondez,Relacion entre lados,Primer Momento,Segundo Momento,Tercer Momento,Cuarto Momento,Quinto Momento,Sexto Momento,Septimo Momento,Entropia,Porcentaje de Area Rellena,Umbral usado,x,y,w,h,index
107,data/traffic_signs/Ceda_el_Paso/Cedapaso53.jpg,ruido,14.14246191,0.888556087,1.256880734,2.83959637,6.284326454,9.471433319,9.674521598,19.28725115,12.81734794,19.63576915,-5.939714432,38.00794497,162,1801,835,219,275,0
108,data/traffic_signs/Ceda_el_Paso/Cedapaso53.jpg,ruido,13.70048349,0.91722096,1.007662835,3.087742665,8.720836483,12.09361949,11.64912766,-23.53745205,17.84905829,-24.08270347,-6.745278358,46.37286055,127,2589,807,262,264,1
109,data/traffic_signs/Ceda_el_Paso/Cedapaso53.jpg,Ceda_el_Paso,15.9653011,0.787105144,1.070165541,2.921347627,6.86416791,9.73414416,9.586796853,19.3643296,13.01936306,19.43734408,-6.363619328,39.83728182,106,2182,558,479,459,2
110,data/traffic_signs/Ceda_el_Paso/Cedapaso54.jpg,ruido,1724.360256,0.007287555,1.09178744,2.812236857,7.45067436,9.693290862,10.62329609,-20.88551706,-14.61023865,-20.99149668,-7.055792809,41.19475307,88,0,1270,227,208,0
111,data/traffic_signs/Ceda_el_Paso/Cedapaso54.jpg,ruido,14.0779443,0.892628238,1.274418605,2.848453103,6.340931162,9.307280107,9.41925262,18.79357323,12.60123373,19.43463516,-5.934514999,36.54407924,153,1632,755,216,275,1
112,data/traffic_signs/Ceda_el_Paso/Cedapaso54.jpg,ruido,13.72789606,0.915389406,1.019305019,3.087341331,8.536284318,11.97264117,11.67137541,-23.52646794,-17.28676336,-23.91828246,-6.80597353,46.40507433,120,2416,741,260,265,2
113,data/traffic_signs/Ceda_el_Paso/Cedapaso54.jpg,Ceda_el_Paso,15.9176964,0.789459121,1.069075544,2.923722798,6.89858961,9.772642377,9.571806101,19.37390032,13.02120447,19.41736137,-6.433104515,39.72871336,101,2006,490,481,457,3
114,data/traffic_signs/Ceda_el_Paso/Cedapaso55.jpg,ruido,13.66780006,0.919414284,1.02745098,3.089275566,8.518930783,12.48570657,11.6007503,-23.91984954,-15.87386769,-23.71552682,-6.783374786,46.85232944,135,1685,797,256,263,0
115,data/traffic_signs/Ceda_el_Paso/Cedapaso55.jpg,Ceda_el_Paso,15.9086112,0.789909971,1.074235808,2.989634661,7.593938635,9.903915155,10.23542409,-20.49638796,14.03381208,20.42129027,-5.947654724,38.63382728,115,1234,538,493,459,1
116,data/traffic_signs/Ceda_el_Paso/Cedapaso56.jpg,ruido,2115.738292,0.005939473,1.379032258,3.021426375,6.877932978,10.46083961,12.09762245,-23.38840582,17.0696864,-24.01964631,-6.596091747,55.15784824,139,1914,2871,343,249,0
117,data/traffic_signs/Ceda_el_Paso/Cedapaso56.jpg,ruido,13.80132769,0.910518966,1.124401914,2.85007128,6.460655532,9.435675511,9.381714537,18.79329571,12.63704063,19.73006866,-5.960515499,33.60005699,152,1931,1146,210,236,1
118,data/traffic_signs/Ceda_el_Paso/Cedapaso56.jpg,ruido,13.740648,0.914539883,1.023076923,3.085376048,9.319060584,11.69685882,12.0110774,-23.9735442,16.74401052,24.0677056,-6.723882198,46.99348634,118,2730,1122,267,261,2
119,data/traffic_signs/Ceda_el_Paso/Cedapaso56.jpg,Ceda_el_Paso,15.79720706,0.795480528,1.089334819,2.931758338,6.926604184,9.985564817,9.672700964,19.66061779,13.14205394,19.64438328,-6.472863674,39.92078009,101,2327,896,474,443,3
120,data/traffic_signs/Ceda_el_Paso/Cedapaso57.jpg,ruido,14.24612633,0.882090354,1.399038462,2.814129318,6.220425729,9.193803092,9.229457513,18.44574037,12.38450627,-19.27794113,-5.827245712,36.52746589,174,1932,1081,209,292,0
121,data/traffic_signs/Ceda_el_Paso/Cedapaso57.jpg,ruido,13.69223571,0.917773465,1.015503876,3.092585634,11.22683828,13.97197361,11.73552329,24.88981369,17.60095925,-24.65190403,-6.658911705,46.66081807,121,2724,1063,263,259,1
122,data/traffic_signs/Ceda_el_Paso/Cedapaso57.jpg,Ceda_el_Paso,15.85687031,0.792487443,1.09222325,2.934149149,7.005848635,9.900985003,9.665905831,19.6652047,13.17075679,19.54970781,-5.917926311,39.35278534,109,2323,836,472,446,2
123,data/traffic_signs/Ceda_el_Paso/Cedapaso6.jpg,ruido,13.93737373,0.901631172,1.197044335,3.024307942,7.084134677,10.67606005,10.8888963,21.79391638,15.2822926,21.85400649,-6.750052452,60.26677542,128,1790,2319,244,204,0
124,data/traffic_signs/Ceda_el_Paso/Cedapaso6.jpg,ruido,14.94391495,0.840902177,1.439330544,3.007939174,6.484349259,12.21571855,11.17028885,23.03483421,-14.91358416,-22.99463838,-6.891051769,60.09834965,110,1444,2133,240,345,1
125,data/traffic_signs/Ceda_el_Paso/Cedapaso6.jpg,ruido,13.77546961,0.912228111,1.047393365,3.13419351,7.211432196,11.39683082,11.89081091,-23.6249162,-16.23764141,-23.76878287,-6.474926472,64.46535191,200,1808,814,222,212,2
126,data/traffic_signs/Ceda_el_Paso/Cedapaso6.jpg,Ceda_el_Paso,17.39411396,0.722449597,1.133414688,3.032739035,8.694430285,9.30602309,11.72550842,22.50827895,-16.16698021,-22.31638297,-5.511755943,36.14523732,74,773,602,747,679,3
127,data/traffic_signs/Ceda_el_Paso/Cedapaso7.jpg,ruido,1641.889566,0.007653603,1.175115207,2.929706294,6.61738144,9.487054555,10.77471145,20.95839909,14.62768173,21.2385031,-6.898287773,41.15944027,75,3942,2129,218,256,0
128,data/traffic_signs/Ceda_el_Paso/Cedapaso7.jpg,ruido,15.80380312,0.795148517,1.219493958,2.837417817,6.822171873,9.804716463,10.6613494,-20.89465367,-14.07338273,-22.34614346,-6.345393181,56.00301621,94,772,1348,741,877,1
129,data/traffic_signs/Ceda_el_Paso/Cedapaso7.jpg,Ceda_el_Paso,15.75463915,0.79762986,1.112643678,3.04170124,8.212247856,9.391912851,12.36821212,23.65808531,16.88084572,23.28394565,-5.722637653,37.26241031,80,2755,820,485,436,2
130,data/traffic_signs/Ceda_el_Paso/Cedapaso7.jpg,ruido,13.95113587,0.900741755,1.034749035,3.140958869,7.05604245,10.46121127,11.37002822,22.30338806,14.96705901,-22.8383568,-6.145237446,54.98188877,210,2497,116,269,260,3
131,data/traffic_signs/Ceda_el_Paso/Cedapaso8.jpg,ruido,14.4054872,0.872332219,1.323155169,2.867354918,6.397726455,10.51163884,10.81180568,21.54539036,-14.61173814,-21.74859539,-6.065446854,56.25584907,75,2730,3094,355,301,0
132,data/traffic_signs/Ceda_el_Paso/Cedapaso8.jpg,ruido,14.29327669,0.879180533,1.037542662,3.117107651,7.139741823,10.30031714,11.36759212,23.88318312,14.96105279,22.20164085,-4.852963924,70.52305275,112,253,1504,294,305,1
133,data/traffic_signs/Ceda_el_Paso/Cedapaso8.jpg,Ceda_el_Paso,15.75821259,0.797448984,1.082191781,3.042491847,8.556763987,9.393523551,12.7674746,23.9114993,17.07876831,-24.14586538,-5.569291115,37.00652938,93,1918,1036,475,439,2
134,data/traffic_signs/Ceda_el_Paso/Cedapaso8.jpg,ruido,13.99381118,0.897994867,1.034351145,3.149025353,7.104210355,10.69088907,11.58303794,22.7201219,15.14955195,-24.34801959,-6.055957794,56.99140645,207,1772,325,272,263,3
135,data/traffic_signs/Ceda_el_Paso/Cedapaso9.jpg,ruido,14.5533664,0.863468305,1.285595241,2.832746094,6.335710176,9.706119175,10.11742834,20.13188206,13.8441784,-20.24115708,-5.486753464,53.55173532,122,2150,2690,346,284,0
136,data/traffic_signs/Ceda_el_Paso/Cedapaso9.jpg,Ceda_el_Paso,15.66367837,0.802261788,1.089201878,3.040034276,8.348788881,9.387469432,12.35032526,23.22602591,16.56176863,-23.9746325,-5.737176895,37.32366716,77,1214,773,465,427,1
137,data/traffic_signs/Ceda_el_Paso/Cedapaso9.jpg,ruido,14.01966402,0.896338928,1.079681275,3.140730677,6.96746996,10.95549925,11.92161743,23.38234459,15.5652799,-23.8666717,-6.234025955,56.3491783,209,974,55,272,252,2
138,data/traffic_signs/Flecha_Derecha/Flechader12.jpg,ruido,13.73650141,0.914815952,1.08040201,2.696331198,7.494361661,10.31831853,9.353224616,19.42412591,13.10566076,19.27877782,-5.189352036,29.08499458,103,1766,1174,200,216,0
139,data/traffic_signs/Flecha_Derecha/Flechader12.jpg,ruido,15.18511699,0.827545196,1.371134021,2.790610162,8.57462862,8.573441668,8.664122646,17.28295004,12.95759102,-19.12355413,-4.935137749,33.0389642,92,2680,1130,400,292,1
140,data/traffic_signs/Flecha_Derecha/Flechader12.jpg,ruido,14.97755307,0.839013593,1.371747212,2.915746318,6.609789057,10.84707886,10.39984439,21.95368353,13.95476789,21.02631909,-4.929331303,43.86028655,90,2154,822,370,270,2
141,data/traffic_signs/Flecha_Derecha/Flechader12.jpg,ruido,14.18497031,0.885893332,1.04048583,2.863238574,6.297420972,8.719103542,8.809493783,17.59128834,12.1239023,18.12939075,-3.945049286,31.32067421,103,184,328,258,248,3
142,data/traffic_signs/Flecha_Derecha/Flechader12.jpg,Pare,14.56138377,0.862992887,1.016370424,2.716956852,5.745579249,9.729975616,10.21684993,20.19108566,13.09326763,21.40136244,-5.185418606,17.43934839,127,2782,325,777,725,4
143,data/traffic_signs/Flecha_Derecha/Flechader13.jpg,ruido,14.06256318,0.893604562,1.23364486,2.934938967,6.50408263,10.14200474,10.95823629,22.58830416,-15.90985327,-21.50986469,-7.331727028,57.6653075,161,2151,543,215,265,0
144,data/traffic_signs/Flecha_Derecha/Flechader14.jpg,ruido,2741.998066,0.004582925,1.08,3.066240905,8.793760304,10.51093053,11.89988722,-23.26129766,-16.81057319,-23.25045974,-7.373926163,60.33606441,150,3834,1702,326,352,0
145,data/traffic_signs/Flecha_Derecha/Flechader14.jpg,ruido,15.53731115,0.8087867,1.054843764,2.812881729,6.939396233,9.895305333,9.749741043,-19.6051695,-13.22630665,-19.99825359,-6.5207901,50.65044131,74,1482,1450,821,870,1
146,data/traffic_signs/Flecha_Derecha/Flechader15.jpg,ruido,13.85711502,0.906853309,1.05,3.047402104,7.50683341,11.02904905,12.43605892,24.27094971,16.85174269,24.38113671,-7.21982193,53.63708894,125,2737,1740,274,261,0
147,data/traffic_signs/Flecha_Derecha/Flechader15.jpg,ruido,2805.415971,0.004479325,1.373376623,3.156856457,7.240379425,11.32580404,12.4660581,24.77769805,-17.42808923,24.39662384,-6.541891575,65.83804435,137,3851,1021,309,424,1
148,data/traffic_signs/Flecha_Derecha/Flechader16.jpg,ruido,13.68777752,0.91807239,1.034482759,2.595589007,7.067530261,10.28214815,11.4931511,22.80431471,15.44395936,22.4141137,-5.988572121,26.01548474,96,1879,817,204,211,0
149,data/traffic_signs/Flecha_Derecha/Flechader16.jpg,ruido,13.7725105,0.912424108,1.034653465,2.8431017,7.230765838,10.13150754,9.869169063,-20.8064369,-13.78268029,-19.87243027,-6.437719345,41.98512586,79,1901,601,210,203,1
150,data/traffic_signs/Flecha_Derecha/Flechader17.jpg,ruido,14.31413697,0.877899286,1.295202952,2.76891978,6.472671766,9.871023459,9.867106615,-20.06074829,-13.55242158,-19.79132728,-6.350013733,40.79372066,84,1390,244,352,272,0
151,data/traffic_signs/Flecha_Derecha/Flechader18.jpg,ruido,4441.911098,0.002829046,1.336864407,2.951042065,6.64963772,9.099564802,9.621801663,19.16080458,13.41132431,-19.10835472,-6.253787041,52.57292229,119,2707,0,632,473,0
152,data/traffic_signs/Flecha_Derecha/Flechader19.jpg,ruido,14.61659455,0.859733132,1.316725979,2.795772661,6.486688225,9.804530696,9.782946265,-20.32777933,-13.83435282,-19.58362681,-6.416969776,40.79260924,92,2389,243,371,282,0
153,data/traffic_signs/Flecha_Derecha/Flechader2.jpg,ruido,14.67212804,0.856479073,1.157029987,3.029801101,7.680959792,10.02704213,12.02681034,23.30051844,16.24157327,-23.13778543,-6.11903286,60.66043698,83,3063,2002,358,322,0
154,data/traffic_signs/Flecha_Derecha/Flechader2.jpg,ruido,1496.251856,0.008398566,1.488235294,3.035113436,6.859881672,10.21745039,10.94588125,21.53535139,14.37611137,22.25364715,-4.366958141,65.78265468,94,0,1962,171,254,1
155,data/traffic_signs/Flecha_Derecha/Flechader2.jpg,ruido,14.32852205,0.877017921,1.201386399,3.028185999,7.391844547,11.66169055,12.06653786,-23.9676717,-15.76305982,-24.33306007,-5.821075439,70.39722129,133,333,1074,354,299,2
156,data/traffic_signs/Flecha_Derecha/Flechader20.jpg,ruido,14.31417881,0.877896719,1.241877256,2.832413565,6.716995152,9.737823725,9.766740723,-19.94445628,-13.59648265,-19.55201932,-6.264000416,43.97420147,93,1740,309,345,278,0
157,data/traffic_signs/Flecha_Derecha/Flechader21.jpg,ruido,2366.477981,0.005310157,1.140625,2.978889779,6.488383731,10.80526383,11.87995423,23.62947975,16.20943363,23.2587551,-6.345427036,44.54238731,155,2827,2808,293,257,0
158,data/traffic_signs/Flecha_Derecha/Flechader21.jpg,ruido,14.41259535,0.871901993,1.250922509,2.812836228,6.526278335,10.03677005,9.997362172,-20.20940628,-13.29093576,20.12805536,-6.193660736,43.51751072,80,1716,1044,340,272,1
159,data/traffic_signs/Flecha_Derecha/Flechader22.jpg,ruido,14.20341103,0.88474315,1.225225225,2.853510932,6.541494215,10.23812692,9.832972048,-19.98803652,-13.15221923,-20.05521107,-5.371202946,38.9093705,106,1373,2852,273,223,0
160,data/traffic_signs/Flecha_Derecha/Flechader22.jpg,ruido,13.79606122,0.910866545,1.013953488,2.936372972,8.472859476,9.817359892,9.897622724,20.19910364,14.36464647,-19.78521113,-6.108336449,47.73042718,103,1294,2597,219,216,1
161,data/traffic_signs/Flecha_Derecha/Flechader22.jpg,ruido,13.77738622,0.912101208,1.019920443,2.84607757,8.324754095,9.997354437,9.925607235,-19.90318071,15.3959674,-20.46014828,-6.781042099,27.44581509,143,26,1462,252,257,2
162,data/traffic_signs/Flecha_Derecha/Flechader22.jpg,ruido,14.06646714,0.893356554,1.02016129,3.069473862,7.790573255,12.14096697,10.95694138,-23.65843236,14.85331261,22.5069739,-4.25797081,79.03740037,162,1670,980,254,249,3
163,data/traffic_signs/Flecha_Derecha/Flechader25.jpg,ruido,13.71046016,0.916553527,1.01,2.882683538,6.865898474,9.169801835,9.352080258,-19.24222674,13.7321224,18.62534114,-5.820058346,16.91055941,144,481,1579,201,203,0
164,data/traffic_signs/Flecha_Derecha/Flechader25.jpg,ruido,5694.12623,0.002206901,1.320284698,2.778000466,6.576731965,9.120491969,9.512309258,19.1965518,13.52226508,18.87280827,-6.657135963,34.17434636,126,3329,0,743,563,1
165,data/traffic_signs/Flecha_Derecha/Flechader26.jpg,ruido,14.77360688,0.85059598,1.481836121,2.494348897,5.387328701,8.202692179,8.328489055,16.60131376,11.13037009,17.336372,-4.57625103,29.3400507,118,1772,2312,251,319,0
166,data/traffic_signs/Flecha_Derecha/Flechader28.jpg,ruido,13.71559562,0.916210346,1.02020202,2.848300242,7.466413243,9.367440615,9.371577654,-18.807851,-13.55979323,19.02971957,-6.144206047,19.01870002,124,256,2063,199,203,0
167,data/traffic_signs/Flecha_Derecha/Flechader29.jpg,ruido,14.32902499,0.876987138,1.00955414,2.709269806,6.948305614,9.276596564,8.851709587,-18.12212833,12.32987645,-18.02205598,-5.696677208,21.0807251,70,1750,929,315,318,0
168,data/traffic_signs/Flecha_Derecha/Flechader29.jpg,ruido,14.39286791,0.873097057,1.275735437,2.861476445,6.475483855,9.124453021,9.585291266,18.99276392,12.9099176,19.27381519,-5.733613491,47.43243078,69,405,682,273,348,1
169,data/traffic_signs/Flecha_Derecha/Flechader6.jpg,ruido,15.12652703,0.830750548,1.257425743,2.534626955,5.685787912,8.684915862,9.034547407,17.94759054,11.87759999,-18.22535642,-7.09390974,14.78119615,87,939,1678,382,304,0
170,data/traffic_signs/Flecha_Derecha/Flechader6.jpg,ruido,14.43475314,0.870563597,1.121405751,2.873623782,7.040351009,9.453424699,10.36790512,-20.56558445,-14.0708648,-20.34591976,-5.409207344,57.48037598,195,3042,1563,352,314,1
171,data/traffic_signs/Flecha_Derecha/Flechader6.jpg,ruido,4278.767058,0.002936914,1.206140351,2.624734304,6.22801575,8.897032678,8.961059656,18.11436556,-13.11636419,-17.98567133,-7.03862524,33.00796324,117,0,1412,457,551,2
172,data/traffic_signs/Flecha_Derecha/Flechader7.jpg,ruido,2945.960973,0.004265627,1.060273973,3.010827776,8.253589985,9.908549883,11.36243806,-23.19279442,15.6421613,-21.99881902,-7.1427598,52.54333688,87,3794,1304,366,388,0
173,data/traffic_signs/Flecha_Derecha/Flechader8.jpg,ruido,2957.769293,0.004248597,1.073033708,3.011703064,8.217091033,9.85521945,11.49792402,22.53489793,15.61148377,-22.22030513,-7.32288456,53.05907354,99,3803,1356,357,383,0
174,data/traffic_signs/Flecha_Derecha/Flechader9.jpg,ruido,14.1568123,0.887655381,1.062305296,3.153973968,8.619822259,10.97049575,12.23911254,-23.8656438,16.56275807,24.35456576,-4.683712482,60.65593321,118,2774,813,322,342,0
175,data/traffic_signs/Flecha_Derecha/Flechader9.jpg,ruido,3172.974345,0.003960439,1.381877023,3.132680231,7.025955244,10.38503458,12.02434814,23.73730048,15.76642793,23.25101945,-4.483246326,95.46013413,236,3732,60,428,310,1
176,data/traffic_signs/Flecha_Izquierda/Flechaizq15.jpg,ruido,14.11155189,0.890502385,1.352422907,2.75044089,6.074979536,9.133991636,9.434356135,18.72393049,12.62375917,-19.52338604,-7.159172058,36.24769591,100,1606,1499,308,228,0
177,data/traffic_signs/Flecha_Izquierda/Flechaizq15.jpg,ruido,14.67286474,0.85643607,1.083056377,2.920389298,7.695714071,11.47812399,11.56464056,24.37865473,-15.42326882,-23.08658785,-5.656346321,66.63555657,103,3366,466,302,327,1
178,data/traffic_signs/Flecha_Izquierda/Flechaizq16.jpg,ruido,5159.242586,0.002435701,1.361789897,2.911837901,6.245640507,9.510969449,10.79702824,-21.55071497,-14.61850381,-20.96520051,-7.491448402,63.28448268,175,3519,1813,641,527,0
179,data/traffic_signs/Flecha_Izquierda/Flechaizq16.jpg,ruido,13.7317049,0.915135499,1.084745763,3.054513279,6.621753792,10.03947067,11.03458972,21.74638377,14.54000067,21.70032396,-6.433907032,43.14737446,210,3298,172,257,237,1
180,data/traffic_signs/Flecha_Izquierda/Flechaizq17.jpg,ruido,13.7652357,0.912906316,1.098130841,3.084540966,7.788389339,11.03957124,10.97864466,22.01797518,-15.27752357,-22.43090018,-5.733564377,58.94976196,114,2548,1488,215,236,0
181,data/traffic_signs/Flecha_Izquierda/Flechaizq18.jpg,ruido,14.72527528,0.853387823,1.07277628,2.961206872,7.319596793,9.89853289,10.69775742,21.16825038,14.47304235,-21.12658077,-6.542421341,54.33158494,120,664,423,399,372,0
182,data/traffic_signs/Flecha_Izquierda/Flechaizq20.jpg,ruido,15.1036201,0.832010507,1.018018018,2.733626337,6.204371004,9.089009789,9.616326232,-19.06547201,-13.21672392,-19.19161357,-5.452002048,21.73407041,143,1432,1290,340,334,0
183,data/traffic_signs/Flecha_Izquierda/Flechaizq4.jpg,ruido,1384.061075,0.009079347,1.351351351,3.060087978,7.879391683,9.832292779,11.70752681,22.49661142,15.66121583,23.01396505,-4.606367588,67.73920406,169,0,2720,186,251,0
184,data/traffic_signs/Flecha_Izquierda/Flechaizq4.jpg,ruido,14.92116578,0.842184237,1.363773009,3.132008931,7.346594497,11.20850872,11.48448021,23.17255716,15.22379814,22.88145108,-6.249217987,74.75589009,174,1070,1504,298,393,1
185,data/traffic_signs/Flecha_Izquierda/Flechaizq4.jpg,ruido,1599.937865,0.007854287,1.094059571,2.733610704,7.370262349,9.011244112,9.896116029,19.35451839,14.19955021,20.18345404,-7.400468349,41.76698528,138,0,1085,203,222,2
186,data/traffic_signs/Flecha_Izquierda/Flechaizq4.jpg,ruido,14.01975801,0.896332919,1.207964602,2.801859743,6.649990658,9.958841846,10.36904995,-20.53501466,15.12860777,21.54983401,-5.389336586,39.89463324,47,946,1066,274,227,3
187,data/traffic_signs/Flecha_Izquierda/Flechaizq5.jpg,ruido,2880.227016,0.004362979,1.13581706,3.030221363,6.684706936,9.829536842,11.04501445,-21.49585113,-14.64710765,-22.09126612,-7.006950855,52.53554427,175,3820,1669,340,321,0
188,data/traffic_signs/Flecha_Izquierda/Flechaizq5.jpg,ruido,15.02696409,0.836254785,1.34287526,3.135057311,7.398698412,11.14334807,11.52725568,23.14849424,15.30027413,22.93030052,-6.289895058,75.75530677,174,548,1597,323,418,1
189,data/traffic_signs/Flecha_Izquierda/Flechaizq5.jpg,ruido,14.10070019,0.891187703,1.180257511,2.821454728,6.785923912,9.967820251,10.30523785,-20.76716355,14.49922766,20.49668597,-5.474934578,38.89354256,53,391,1139,276,234,2
190,data/traffic_signs/Flecha_Izquierda/Flechaizq6.jpg,ruido,15.04444674,0.835283,1.447284345,2.961683009,6.614089788,10.21280101,11.7966109,23.10388611,15.10502769,-22.86327554,-5.046720028,65.74609513,146,1390,2730,454,314,0
191,data/traffic_signs/Flecha_Izquierda/Flechaizq6.jpg,ruido,13.70600143,0.916851693,1.050632911,3.078263533,8.402139609,11.01536085,11.56458764,23.00273796,-15.97769386,23.00744126,-7.345019817,65.05462376,151,1249,1241,238,250,1
192,data/traffic_signs/Flecha_Izquierda/Flechaizq6.jpg,ruido,10435.01122,0.001204251,1.262668919,2.899711,6.882179971,8.957793785,9.654762329,19.240194,-13.74429515,19.03132067,-7.642136097,42.16890001,121,1329,0,1496,1185,2
193,data/traffic_signs/Flecha_Izquierda/Flechaizq7.jpg,ruido,14.66421118,0.856941465,1.022277228,3.108788188,7.559876764,10.2387125,10.96816954,-21.82238181,-14.8034109,21.65379907,-5.151882172,53.20101322,79,72,1008,405,414,0
194,data/traffic_signs/Flecha_Izquierda/Flechaizq7.jpg,ruido,14.78380562,0.850009188,1.253623466,3.159908492,7.213007175,11.41611346,12.53998277,-24.85825106,-16.34553357,-24.56886521,-3.508963108,94.52476202,249,3625,137,347,277,1
195,data/traffic_signs/Flecha_Izquierda/Flechaizq8.jpg,ruido,14.32833437,0.877029408,1.257383966,2.844183284,7.143693577,10.23231224,9.692965928,19.89826187,13.45715519,19.74163114,-6.374601841,45.1243511,106,896,1071,299,238,0
196,data/traffic_signs/Flecha_Izquierda/Flechaizq8.jpg,ruido,14.09398708,0.891612185,1.101587108,3.184761218,7.961017442,11.61179736,13.27902143,26.26516591,17.58885853,-25.74322136,-3.982503176,93.32165419,231,1159,234,316,348,1
197,data/traffic_signs/No_pase/Nopase1.jpg,No_pase,13.9762092,0.899125824,1.135902637,2.908545055,6.597475246,10.99472585,11.98470598,-24.22001151,-15.81454115,-23.48154515,-6.440012932,31.72224225,91,299,887,561,494,0
198,data/traffic_signs/No_pase/Nopase2.jpg,No_pase,13.85238945,0.907162671,1.051880731,2.851002655,6.690695172,10.59388426,13.06420183,-24.92889982,16.50777945,25.30314575,-5.521257877,26.84545797,62,1555,1015,561,560,0
199,data/traffic_signs/No_pase/Nopase3.jpg,No_pase,13.91724827,0.902935003,1.078110941,2.846656678,7.240791605,10.99967156,11.55956532,-22.88854588,-15.21107942,-23.1850777,-6.257762909,28.14280023,111,1057,556,781,840,0
200,data/traffic_signs/No_pase/Nopase4.jpg,No_pase,13.77473261,0.912276918,1.053619303,2.82107735,7.106245716,10.81572908,12.25701033,25.32203462,-16.13299057,23.79357042,-6.09910965,15.86484229,101,395,168,374,394,0
201,data/traffic_signs/Pare/Pare1 (1).jpg,Pare,13.6892773,0.917971806,1.033018868,2.802287164,5.919799661,9.982867645,10.51609713,20.76919714,13.49195254,-21.65655109,-5.295742989,19.1850325,59,2599,1108,220,213,0
202,data/traffic_signs/Pare/Pare10.jpg,Pare,13.89932914,0.904099075,1.047021944,2.655569603,5.672445288,9.645865608,10.21643318,20.41022328,13.26457469,-20.22452072,-4.182591438,16.72177766,33,1654,1288,320,335,0
203,data/traffic_signs/Pare/Pare11.jpg,Pare,13.49526728,0.931168709,1.03312303,2.463989398,6.639079939,9.39172647,10.86811793,-21.19618503,15.12881039,-21.10951631,-5.352113724,17.49340135,72,2548,813,464,453,0
204,data/traffic_signs/Pare/Pare11.jpg,ruido,16.14981516,0.778112349,1.289383906,2.895865817,6.38532575,9.654600137,10.25401728,-20.37495095,-13.4964127,-20.34384411,-6.946082115,31.29917601,135,776,545,608,534,1
205,data/traffic_signs/Pare/Pare11.jpg,ruido,6715.036851,0.001871378,1.338896439,2.945785546,6.712055332,10.59850498,10.40260328,-22.28304825,13.90080776,-20.90353528,-5.842814445,45.50123235,110,0,83,833,631,2
206,data/traffic_signs/Pare/Pare12.jpg,Pare,13.60663758,0.923547096,1.047265045,2.486880531,6.514731346,10.78397292,10.9113756,21.98344041,14.573112,21.85454307,-5.333031654,18.26957143,91,1308,700,460,469,0
207,data/traffic_signs/Pare/Pare13.jpg,Pare,13.55831676,0.926838547,1.061363654,2.453343155,6.124194892,10.36892887,11.08193212,-21.81816766,-15.23379286,22.4643065,-5.253223419,17.26134326,63,3163,559,664,622,0
208,data/traffic_signs/Pare/Pare13.jpg,ruido,11323.24471,0.001109785,1.297205758,2.526643026,6.00526905,7.709048198,9.521288104,18.17583069,-14.16037225,-18.52661607,-7.533400059,51.34875306,128,1773,0,1533,1182,1
209,data/traffic_signs/Pare/Pare14.jpg,Pare,13.71847406,0.916018105,1.010152284,2.645377607,5.729946154,9.478457648,9.690096449,19.31944761,13.54524124,-19.63793442,-4.767069817,16.22547205,50,2871,1358,198,200,0
210,data/traffic_signs/Pare/Pare14.jpg,ruido,14.32692344,0.877115779,1.231759657,3.159168256,7.415171633,11.65913729,13.88143275,26.6646875,-17.59463198,-27.27008209,-4.290659904,91.5363558,229,1194,215,288,234,1
211,data/traffic_signs/Pare/Pare15.jpg,Pare,13.69388184,0.91766314,1.103703704,2.682849202,5.804418434,9.805805903,9.869801205,19.71072378,12.89301933,20.63053029,-4.851329803,15.36643729,61,2918,1029,271,299,0
212,data/traffic_signs/Pare/Pare16.jpg,ruido,15.04606445,0.835193194,1.100961249,2.564315601,5.984299308,8.982931735,8.936717239,-18.00655821,-11.9612763,18.09688073,-6.704457283,29.41959505,94,1132,1208,704,644,0
213,data/traffic_signs/Pare/Pare16.jpg,Pare,13.72835775,0.915358621,1.056338028,2.629191743,5.657462248,9.347756702,10.33072889,-20.18924184,14.17373442,-20.70547003,-5.612986565,10.30008939,72,2354,1169,226,214,1
214,data/traffic_signs/Pare/Pare17.jpg,Pare,13.87725964,0.905536895,1.188571429,2.627061273,5.579903297,9.123691993,10.60454176,-20.4743507,13.79302328,21.26224089,-4.343436718,11.51283118,41,2641,970,417,351,0
215,data/traffic_signs/Pare/Pare17.jpg,ruido,4466.430617,0.002813515,1.096311362,2.953230687,6.617605646,11.48752983,10.50386691,-21.55289318,-13.83306403,-21.83058372,-6.520757675,52.5899318,98,0,243,536,489,1
216,data/traffic_signs/Pare/Pare18.jpg,ruido,14.03890663,0.895110349,1.235897436,3.062894376,7.127094301,10.9268863,11.50571999,24.09247059,-15.07385921,22.72241782,-5.874355316,72.23946565,194,336,1256,242,196,0
217,data/traffic_signs/Pare/Pare18.jpg,Pare,13.71985424,0.915925956,1.056930693,2.80068047,6.510263566,10.3015036,10.64372519,21.13204018,13.90627237,-21.69456167,-6.275032997,14.53368699,107,1557,772,405,428,1
218,data/traffic_signs/Pare/Pare19.jpg,Pare,13.67911658,0.918653668,1.046153846,2.728477665,6.002222971,10.46403062,10.3461015,20.7518643,13.71650639,21.99835808,-5.883768082,18.35439727,79,1744,1153,391,409,0
